news,fakeness
Campaigning for 3rd phase of #LokSabhaElections2019 ends this evening. #PollsWithAIR,1
"Two teenagers arrested after shooting journalist in Ireland

https://t.co/EpwjduuX4Z",1
#Yemen: 85 people killed in heavy fighting between pro-govt forces and Shiite rebels in southern Dhale province.,1
NIA arrests a person from #Delhi in connection with its probe against an #ISIS-inspired group.,1
#Maharashtra state Congress chief Ashok Chavan announces that the party has expelled MLA Abdul Sattar for indulging? https://t.co/a5RG3CnU1r,1
"Court dismisses bail plea of alleged defence agent in VVIP chopper scam

https://t.co/yTngCuor3W",1
Satisfied with the force's fleet and more aircraft and submarines would be inducted in the days to come: Admiral? https://t.co/zDoOi1VsJg,1
Thousands of Indians participated in the rituals of the Shilanyas ceremony of the first #HinduTemple to be built in? https://t.co/U1tBT9kw6k,1
Malayalam film #Bhayanakam wins best cinematography award at the #BeijingInternationalFilmFestival.,1
#Afghanistan: 7 people killed in an attack on a heavily guarded govt compound in central #Kabul.,1
"#ElectionCommission announces by-elections in five seats of West Bengal on 19th of Next month.

#PollsWithAIR",1
India Pavilion at the Abu Dhabi International #BookFair 2019 (#ADIBF) will showcase books related to India?s freedom struggle.,1
#Syria: Militants have killed more than 60 Syrian regime fighters in last 48 hours in some of the deadliest attacks? https://t.co/hkwQcv3eTD,1
"#IPL2019?: Delhi Capitals beat Kings XI Punjab by 5 wickets.

Brief Score: 

KXIP  163/7
DC    166/5* (19.4/20 ov)? https://t.co/sKKpgSoqKe",1
"The 14 days, 11 members Himalayan Heights Motorcycle Expedition from #Leh to Karakoram Pass successfully completed? https://t.co/jv4Yio2acn",1
#IPL2019?: Kings Eleven Punjab set a target of 164 runs for Delhi Capitals. https://t.co/sYcRraWzr4,1
"Violin maestro Padma Bhushan Dr. L. Subramaniam along with world renowned artists Pt. Anindo Chatterjee on tabla,Vi? https://t.co/hP42E5RI2C",1
"In Programme #Spotlight listen to a discussion on ?Election Campaign: 3rd Phase?.

? https://t.co/h8RD9YlTFg",1
"#ElectionCommission stops online streaming of a web series on Prime Minister Narendra Modi till further orders.

https://t.co/pK6NsD7hOD",1
Election Commission issues notice to Congress leader #NavjotSinghSiddhu for seeking votes on religious line during? https://t.co/m4Bl9IlsLw,1
NIA arrests a person from Delhi in connection with its probe against #ISIS-inspired group.,1
"Chief Justice of India #RanjanGogoi says, reputation is the only thing which a judge has. 

https://t.co/KvfCnRKhdH",1
Aam Aadmi Party extends unconditional support to all candidates of Left Democratic Front in #Kerala for #LokSabhaElections2019.,1
"District Election Officer, Bhopal issues notice to BJP candidate #PragyaSinghThakur, seeks explanation for her comm? https://t.co/mE18TsqdpK",1
In Programme #Spotlight listen to a discussion on ?Election Campaign: Third Phase? on FM Gold? at ?9:15 pm.,1
"LISTEN ? #JANADESH 2019, ""Role of Media in Elections?

Tune into FM Gold everyday at 4.05 PM for detailed analysis? https://t.co/ljwhP8oL6L",1
"#ElectionCommission declares by-election to Agra Assembly seat on May 19.

#PollsWithAIR

https://t.co/HeF7MmLXmz",1
"UAE Climate change Minister Thani bin Ahmed Al Zeyoudi, MoS for Higher Education, Mugheer Khamis Al Khaili, Chairma? https://t.co/t6r5CoeHWL",1
"#Egyptians vote in referendum to extend President's Rule.

https://t.co/QNUdmm9Q4q",1
"#IPL2019 ?: Rajasthan Royals 162/5 (Smith-59*, Parag- 43) beat Mumbai Indians by 5 wickets. https://t.co/m0CZn48fS4",1
#ElectionCommission removes SP of Malda District in #WestBengal Arnab Ghosh from his post. Political parties had ra? https://t.co/HVzgBdmtVB,1
"PM #NarendraModi says if he returns to power, corruption, dynastic politics, loot in the name of the poor and polit? https://t.co/ojsapEbr6A",1
PM #NarendraModi alleges that Congress party put vote bank politics above national interest while it was in power a? https://t.co/uJ0fScEILp,1
Thousands of Indians in UAE join Mahapuja for sanctifying each brick to be used for laying the foundation stone on? https://t.co/iefYNlW3PE,1
"Two teenagers arrested after shooting #journalist in #Ireland.

https://t.co/Epwjdudmdr",1
Virtual presentation of 1st historic #HinduTemple to be built in #AbuDhabi was made by BAPS Swaminarayan Sanstha at? https://t.co/sdCCoOAnQb,1
#IPL2019?: Quinton de Kock (65) guides Mumbai Indians to 161/5 against Rajasthan Royals. https://t.co/RLjgfl8UjS,1
"Former Congress MP from Kerala, S Krishna Kumar joins #BJP.

#LokSabhaElections2019",1
"#Bihar: Re-polling at one booth in Jamui passes off peacefully

#PollsWithAIR 

https://t.co/uO2kIW9emN",1
Delhi Court dismisses bail plea of alleged defence agent Sushen Mohan Gupta arrested in #AgustaWestland VVIP choppers scam case.,1
"#HardikPandya, #KLRahul fined Rs 20 lakh each by BCCI ombudsman Justice D.K. Jain for their sexist comments on TV c? https://t.co/AEJgVikJAE",1
Congress leader #NavjotSinghSiddhu criticizes PM Modi for #demonetization and introduction of Goods &amp; Services Tax.,1
"#BJP asks #RahulGandhi to clarify his nationality, educational qualifications along with details about properties owned by him.",1
#ElectionCommission orders to stop online streaming of web-series #Modi-Journey of a Common Man; asks its producers? https://t.co/nhcuFlA2TH,1
India ?? ensured of four medals at #AsianBoxingChampionships in Bangkok https://t.co/OrKoV5eu9y https://t.co/JjVkL3lsvU,1
"#ElectionCommissionOfIndia bars Congress Leader #NavjotSinghSidhu from campaigning for 72 hours from 10 am, 23 Apri? https://t.co/Mx8fNUf2Sy",1
#GautamGambhir to contest from #EastDelhi and #MeenakshiLekhi from #NewDelhi on #BJP ticket #LokSabhaElections2019 https://t.co/djtBitAEGE,1
Sri Lanka declares a state of emergency from midnight following the deadly Easter attacks https://t.co/5guQTldEzR,1
It's never too late to perform your duty towards the nation. Rukmani Diwan is about to prove this on 23rd April. Wa? https://t.co/JI498mQDGs,1
#Janadesh2019: Rain with strong winds expected in Kerala https://t.co/rY8pH1Mil6,1
"RT @IndiainSL: Sri Lankan Foreign Ministry has confirmed the death of one more individual - H Shivakumar - in the blasts yesterday, taking?",1
Model polling booths with child care units in Koriya district of Chhattisgarh https://t.co/bERATonc4c,1
#SriLanka : Two Indians succumb to their injuries in attacks carried out yesterday; Death toll for Indian nationals reach seven,1
This change was made effective from March 1989 after Article 326 was amended by the 61st Constitutional Amendment A? https://t.co/4MNiiKAT0F,1
Sri Lankan government has imposed emergency provisions under terrorism prevention from midnight  and sought interna? https://t.co/TJfCMAnCZo,1
"RT @VPSecretariat: Inaugurating the newly constructed  Architecture block of Reva University in Bengaluru today. 
@RACEREVA https://t.co/1w?",1
Nearly 2 crore people participated during the first Earth Day celebration in USA on 22nd April 1970. Let's take a p? https://t.co/kUG2vAe985,1
#SriLanka impose emergency under prevention of terrorism Regulations with effect from midnight today; declares tomo? https://t.co/VsPklSBovt,1
#SriLanka: Death toll in yesterday?s blasts rise to 290 with around 500 injured; Police confirm involvement of suic? https://t.co/iqUulTb1dU,1
"Sri Lankan govt says a local religious group National Tawheed Jamaath is behind the terror attack on Sunday
Read Mo? https://t.co/tqtJFsAv9a",1
World is celebrating #EarthDay today to honour the environmental movement as it is a day of political action and ci? https://t.co/hVn905SsTx,1
Today is the last day of withdrawal of candidature for the 5th phase of #LokSabhaElections2019 ; polling in this ph? https://t.co/nxU6XyZKcE,1
"Watch Mid Day Prime and stay updated with news worth knowing only on DD News and DD India at 2 pm.
#MakeYourMark? https://t.co/79yLjlbi4G",1
"#ElectionCommission sets up polling booth in Gir forest for lone voter

#LokSabhaElections2019  #DeshKaMahaTyohar https://t.co/zqAJkaInPf",1
#SriLankaBlasts : Govt Analyst confirms that the attacks on all churches &amp; the hotels on Sunday were carried out by? https://t.co/af82dTXbE8,1
Polling officials carrying Electronic Voting Machine (EVM) to a polling station ahead of the 3rd phase of? https://t.co/vAKbYWP8J1,1
Polling parties are leaving for their respective polling booths in #Chhattisgarh for third and final phase of polli? https://t.co/1TqXGleddv,1
Hearing on #narendramodibiopic adjourned till Friday(26th April). Election Commission submits its report in a seale? https://t.co/tfxpBsERbn,1
Congress releases list of its candidates for 6 out of 7 Parliamentary constituencies in Delhi? https://t.co/swTbrkoddX,1
A teenager sets a bizarre record for swinging. Watch the story of Charlie O'Brien from New Zealand who broke the wo? https://t.co/OU7Wp12KGE,1
"#IRCTC launches new policy called the 'Book Now, Pay Later? service for tatkal tickets https://t.co/QIfYWoCJZI",1
Death toll in #SriLankaSerialBlast rises to 290 with around 500 injured; Police confirm involvement of suicide bomb? https://t.co/tExNxS03BB,1
"Human survival depends on the survival of this earth. This Earth Day 2019 , let's take a pledge and do our bit to p? https://t.co/tcQxa2wBf2",1
"#headlines : Curfew lifted in Sri Lanka after serial bomb blasts, over 200 people killed including 5 Indians and ot? https://t.co/grQCqg0DqY",1
"Five Indian boxers including Shiva Thapa, Sarita Devi and Amit Panghal storm into quarter-finals of Asian #Boxing C? https://t.co/1JG50v2uAL",1
Sri Lankan police arrests 13 local suspects for involvement in #SerialBlasts across the country on Sunday which has? https://t.co/MOWw7bbk9m,1
#LokSabhaElections2019 :  Poll process for the 7th and final phase to begin today with issuance of notification. Ap? https://t.co/WvHicO8N39,1
Watch ?Good News India? based on motivational and inspirational news https://t.co/ByulxotkVx,1
Watch how the villages of Tamil Nadu have become ODF in our special programme ?Swachhta Samachar? https://t.co/iNL577gJSi,1
"Watch an interaction with social activist Chetna Gala Sinha
in our special programme ?Tejasvini? https://t.co/beuRyhWI9J",1
"Don't ever miss to watch discussion by a panel of doctors on  Refractive errors, its causes and treatment in our sp? https://t.co/IR9UHIVQ1x",1
"Watch in case you missed our weekly programme based on art, culture and entertainment in our special programme 'Ran? https://t.co/dMSHAU3JC1",1
"BJP releases list of candidates for Delhi, Punjab, Madhya Pradesh and UP; Dr Harsh Vardhan to contest from Delhi's? https://t.co/xQjDffeWb6",1
Director News of Doordarshan Lucknow Dr K A Sagar passes away https://t.co/UokmG9676P,1
Watch an interaction with Actress and Teacher Swaroop Sampat Rawal in our special programme ?Tejasvini? https://t.co/uodQNSrH9y,1
"#SriLankaBlast UPDATE: Death toll mounts to 207, over 400 injured",1
"Do you know that 8 states and 1 Union territory in India have more female voters than men.
#ElectionTrivia? https://t.co/wWxdWZAC1s",1
RT @arunjaitley: Independent judiciary and free media are both essential for a vibrant democracy.  Both have to live with each other.  In o?,1
RT @arunjaitley: It?s Time to Stand up With the Judiciary    https://t.co/z4TJA1CJqj,1
"2019 LS elections has required the most bottles of indelible ink. 
#ElectionTrivia
#MakeYourMark? https://t.co/nsahY7KDWv",1
"Commemorating and celebrating ""Steel Frame of India"" on Civil Service Day, know why this day holds such importance? https://t.co/l1XiSX0Nl6",1
"BJP President Amit Shah conducts roadshow in Ahmedabad, Gujarat https://t.co/2dPXUp5Vby",1
"After the serial blasts in Srilanka, Sri Lanka Defence Minister orders night curfew
#SriLankaBlasts https://t.co/L0ajc84rug",1
TOTAL HEALTH : Discussion on Congenital Deformity https://t.co/1g81R1q871,1
China's biggest auto expo 'Auto Shanghai 2019' provides a great platform to automobile manufacturers to showcase th? https://t.co/5ZFTut6BYE,1
We extend our deepest condolences to the families of the victims and to the people &amp; Government of #SriLanka. We wi? https://t.co/7SjsdF5UpK,1
Prime Minister @narendramodi addresses rally in Rajasthan's #Chittorgarh https://t.co/ytDnYnbU8F,1
Pope Francis conducts #EasterSunday Holy Mass from Saint Peter's Square in the #Vatican https://t.co/A89e6jlXv2,1
#SriLankaBlast UPDATE:  No organization claimed responsibility for the attack so far; All leave of police officers? https://t.co/4XWBHlHvCG,1
"#SriLankaBlast UPDATE:  Death Toll mounts to 160, over 400 injured; At least 9 foreign nationals killed &amp; over 12 i? https://t.co/lgbjS0QqFA",1
RT @rashtrapatibhvn: India condemns the terror attacks in Sri Lanka and offers its condolences to the people and government of the country.?,1
UPDATE | #SriLankaBlasts: 140 killed; Over 400 injured,1
Strongly condemn the horrific blasts in Sri Lanka. There is no place for such barbarism in our region. India stands? https://t.co/Ltv9U4xojm,1
I strongly condemn the cowardly attacks on our people today. I call upon all Sri Lankans during this tragic time to? https://t.co/GhEdjjNjOz,1
RT @SushmaSwaraj: Indians in distress may please contact Indian High Commission in Colombo. We will provide you all assistance. @IndiainSL?,1
#SriLankaBlasts: @MEAIndia issues HELPLINE ?numbers for Indian citizens in need of assistance and for seeking clari? https://t.co/C7oiVYczWc,1
"#BREAKINGNEWS

#SriLankaBlasts : Death Toll mounts to 129; Army deployed; Emergency Cabinet Meeting in Colombo https://t.co/sS8EyuhiB7",1
I am shocked and deeply saddened to learn about the loss of innocent lives in multiple bombings on Easter Sunday in? https://t.co/i9aE90R2wl,1
"UPDATE | #SriLankaBlasts: At least 105 reported dead, over 500 injured https://t.co/YWIaHR8krq",1
#BhopalGasTragedy among world's major industrial accidents of 20th century: @UN Report https://t.co/ONRFy91YbH https://t.co/j26KLUIdox,1
"UPDATE | #SriLanka: 6 explosions in #Colombo and #Batticaloa;  49 reported killed, over 500 injured https://t.co/Sv5SQiMeZa",1
"RT @narendramodi: Today, we pay tributes to the great Sardar Patel whose outstanding role in the making of our present day civil service en?",1
"RT @narendramodi: Today, on Civil Services Day my greetings to all civil servants who are serving the nation with utmost diligence in all p?",1
"RT @IndiainSL: In addition to the numbers given below, Indian citizens in need of assistance or help and for seeking clarification may also?",1
RT @IndiainSL: Explosions have been reported in Colombo and Batticaloa today. We are closely monitoring the situation. Indian citizens in n?,1
"UPDATE | Multiple explosions in #Colombo and other parts of #SriLanka during Easter mass; 25 reported killed, over 160 injured",1
RT @SushmaSwaraj: Colombo - I am in constant touch with Indian High Commissioner in Colombo. We are keeping a close watch on the situation.?,1
"May you have an egg-cellent and blissful Easter. On the day of renewed vitality may God bless you with love, peace,? https://t.co/SNLRMIsCur",1
Series of Blasts in Churches and Hotels across #SriLanka; Several casualties feared https://t.co/9thLgpLLmM,1
Gunmen target Afghan Ministry building in #Kabul; at least 7 dead https://t.co/xXbaDYdKQf https://t.co/iC8QF4Ml4J,1
"Celebrating the ""Steel frame of India"", watch the video and know interesting facts about Civil Service Day.? https://t.co/EusOPVB2aE",1
"RT @VPSecretariat: This #Easter, let us pledge to build a new world where the unifying powers of love, respect &amp; equality overcome the divi?",1
RT @VPSecretariat: I convey my warm greetings and good wishes to the people of our country on the occasion of #Easter. Easter marks the res?,1
Here's a quick look at today's #Weather Report across major cities  ?????? https://t.co/Kml1HF08HD,1
"RT @rashtrapatibhvn: Greetings to fellow citizens, especially to our Christian brothers and sisters in India and abroad, on Easter. The sac?",1
RT @narendramodi: Greetings on Easter! The sacred thoughts of Lord Jesus Christ inspire millions. He emphasised on making our society free?,1
Easter - the day of resurrection of Jesus Christ celebrated around the world with fervor &amp; gaiety; The resurrection? https://t.co/YhG5c6SeOE,1
RT @shashidigital: More footages from the archives digitized - give a glimpse into the issues and narratives that dominated past elections?,1
"3rd Phase Campaigning for #LokSabhaElections2019 ends today; In #IPL, #DelhiCapitals avenge their shocking first-le? https://t.co/PIRDgB7H5U",1
Maldives President Ibrahim Mohamed Solih to visit Bengaluru today to catch the Indian Premier League (#IPL) match b? https://t.co/1aqfbdeP57,1
Campaigning for the third phase #LokSabhaElections2019 in 116 constituencies across 13 states and two union territo? https://t.co/KVRDzOyFqg,1
Watch in ?Swachhta Samachar? how Giridih takes initiative of waste management through Collective responsibility https://t.co/a92l1FK9I8,1
"Watch an interaction with Pankaj Bhadouria, Master Chef of India in our special programme ?Tejasvini? https://t.co/tXoxxCVI9V",1
Watch an interaction with classical &amp; gazal singer Radhika Chopra in our special programme ?Tejasvini? https://t.co/wm2PNy8ftk,1
"Watch in case you missed our weekly programme based on art, culture and entertainment in our special programme 'Ran? https://t.co/v6x6FnkUal",1
"Violin maestro Padma Bhushan Dr. L. Subramaniam along with world renowned artists Pt. Anindo Chatterjee on tabla, V? https://t.co/bbUM4SaXUG",1
"During the 3rd phase of 2019 LS elections, only 4 candidates are contesting from Dadra &amp; Nagar Haveli. Stay tuned t? https://t.co/uVMrv0Y081",1
"PM Narendra Modi addresses public rally in Etah, Uttar Pradesh https://t.co/Q7c2AL5Gmb",1
Thousands of Indian community who had gathered today at the temple site participating in the rituals of the Shilany? https://t.co/7xfKBVUExR,1
"During the 3rd Phase of 2019 LS Poll,  371 candidates are contesting from Gujarat. Follow Election Trivia to know m? https://t.co/xfLnAHJaDU",1
A virtual presentation of the first historic Hindu temple to be built in Abu Dhabi was made by the BAPS Swaminaraya? https://t.co/cTKFcWPi7s,1
?ROUND TABLE?: Watch special discussion on PM #NarendraModi ?s interview today at 7 pm only on #DDNews https://t.co/B4T9sTaMIj,1
"UAE Minister of Climate change &amp; Environment Dr Thani bin Ahmed Al Zeyoudi, Cabinet Member and MoS for Higher Educa? https://t.co/V0uoFgRx3M",1
"Watch our special programme #Janmat2019 to know voter?s opinion from Patna?s Gandhi Maidan on Saturday, 20th April? https://t.co/ZkUywWvPdT",1
"Did you know that during Phase III of 2019 LS poll, voting will be conducted in the maximum number of constituencie? https://t.co/J2vDgSfkkX",1
Thousands of Indians in UAE join the Mahapuja for sanctifying each brick to be used for laying the foundation stone? https://t.co/MSVyLDarkJ,1
"Here?s an interesting fact about the 2019 general elections. 
#ElectionTrivia
#MakeYourMark 
#LokSabhaElections2019? https://t.co/WbrkTz52UW",1
Thousands of Indian Community in UAE who participated in the Shilanyas ceremony lining up to offer the sanctified b? https://t.co/JYDS0NocVQ,1
"When complete, this Temple will symbolize the universal human values &amp;spiritual ethos that has been a shared herita? https://t.co/w2O7TsKUtE",1
Poojya Mahant Swami Maharaj at the Shilanyas ceremony for the first Hindu Temple being built in #AbuDhabi https://t.co/jec7lloao1,1
"The third destroyer of P15 Bravo, Imphal launched by CNS Admiral Sunil Lanba &amp; Reena Lanba, President Navy Wives We? https://t.co/FtQsAYqGxX",1
"RT @narendramodi: Saddened by the demise of veteran IAS officer and former Chief Secretary of Gujarat, Shri HK Khan. 

Known for outstandin?",1
"3500-year-old Tomb was unveiled in Luxor, Egypt. On the occasion of World Heritage Day the Tomb was opened for publ? https://t.co/SrNIZHPRXY",1
#LokSabhaElections2019 : Re-Polling in 19 polling stations of 12 Assembly Constituencies of #ArunachalPradesh takin? https://t.co/qLgECtpRIq,1
A glimpse of the Vedic Rites being performed for the Shilanyas of the first Hindu temple in #AbuDhabi; Indian commu? https://t.co/59V0w17sIW,1
Shilanyas ceremony of the first Hindu temple to be built in #AbuDhabi in progress with Vedic rites https://t.co/KrIVAJCvmo,1
Thousands gather to witness the Shilanyas ceremony of the first Hindu temple to be built in #AbuDhabi https://t.co/1lBeCqPiLp,1
"In order to make Elections inclusive, #ElectionCommissionOfIndia has made special arrangements for visually impaire? https://t.co/XX8imXmK57",1
Watch how ladies in Raipur found out an innovative way to appeal for 100  percent voting. #MakeYourMark? https://t.co/7CRMtxceKv,1
"RT @VPSecretariat: Delighted to inaugurate a free Medical Camp by Basavatarakam Cancer Institute &amp; Care Hospitals, at Swarna Bharat Trust i?",1
"Former World Champion, Mirabai Chanu to spearhead India's campaign at the #AsianWeightliftingChampionship 2019 that? https://t.co/Kh45LJ3eEL",1
RT @supriyasahuias: Doordarshan is giving a leg-up to independent bands - The Hindu https://t.co/q0FbAaywep,1
#ArunachalPradesh: Re-polling for 1st phase #LokSabhaElections2019 underway in 19 polling stations of 8 districts;? https://t.co/fsTIyW4f0n,1
Poorva Express derails near Kanpur; Campaigning heats up for 3rd phase; Check out the TOP HEADLINES ?? https://t.co/8mYR2aUivV,1
"Catch all the latest news &amp; updates in #Sanskrit in our special bulletin #Vaarta 

https://t.co/0tTm6YTMUg https://t.co/Ax0pLK4PWz",1
"#PoorvaExpress derailment: Railways issue HELPLINE numbers ?   

#Mirzapur: 05442220095
#Prayagraj : 05321072? https://t.co/gRaPhWxZxK",1
#PoorvaExpress derailment: Rescue operation underway; Relief train with 900 passengers on board left Kanpur,1
12 coaches of #PoorvaExpress plying from Howrah to New Delhi derailed near Rooma village in #Kanpur; NDRF team of 4? https://t.co/oFkgUNnnkI,1
The Shilanyas ceremony of the first Hindu temple to be built in Abu Dhabi is scheduled on the 20th of April 2019. A? https://t.co/kuvjJLbjIz,1
"Russia shrugs off #MuellerReport 
Details: https://t.co/SsGu5MZjpo https://t.co/KiKVkl8jDv",1
"National Spokesperson of Congress Priyanka Chaturvedi joins Shiv Sena
Read More: https://t.co/F9Wcv7ACtt https://t.co/duBcKoAxwd",1
"Rajnikanth ready to contest #TamilNadu Assembly Polls
Read More: https://t.co/xmlMKyr2A5 https://t.co/SUpw3hUErd",1
"#DelhiMetro trains will now also run on solar power
Read More: https://t.co/hOa2Vg0Pju https://t.co/EywfnpUil1",1
"Here?s an interesting fact about the 2019 general elections. 
#ElectionTrivia #MakeYourMark #LokSabhaElections2019 https://t.co/seys5myQl2",1
RT @SushmaSwaraj: Pls ask your relatives and friends to leave Tripoli immediately. We will not be able to evacuate them later. /2 Pls RT,1
"RT @SushmaSwaraj: Even after massive evacuation from Libya and the travel ban, there are over 500 Indian nationals in Tripoli. The situatio?",1
"India rebuilds Chhyoiphel Kundeling Monastery in Nepal
@IndiaInNepal 
https://t.co/HvGe4h3dhH https://t.co/1RY1TstEvz",1
Himachal Pradesh has a place which is the highest point for polling in the world. 48 electors are exercising their? https://t.co/v9PgIF2XGo,1
The second phase of polling ended yesterday. Watch some interesting pictures of people voting from across the count? https://t.co/nLnj0f3mPH,1
#DelhiMetro will now also run on #solarpower;  Delhi Metro Rail Corporation receives 27 MW power from the Madhya Pr? https://t.co/JqlM0bnZNw,1
Former Congress spokesperson #PriyankaChaturvedi joins #ShivSena https://t.co/Xq5rLcYlZ2,1
"It's never too late to do what's right and #MakeYourMark.Phase 3 polling is on its way.
#IndiaElections2019? https://t.co/rk2hAaeRAZ",1
North Korea ?? demands removal of U.S. Secretary of State #MikePompeo from nuclear negotiations https://t.co/dgq9exYmI1,1
Campaigning gears up for 3rd Phase of #LokSabhaElections2019; #BSP Chief #Mayawati and #SamajwadiParty Patriarch? https://t.co/0cTgFH7OFU,1
RT @VPSecretariat: Empowering women through financial literacy is not only important in terms of bridging the gender gap but also to ensure?,1
Senior Congress spokesperson #PriyankaChaturvedi resigns from #Congress; had accused the party of preferring miscre? https://t.co/xejZPklV87,1
"RT @VPSecretariat: We cannot accelerate progress unless women are involved as equal stakeholders in every sphere of activity, including agr?",1
#HanumanJayanti being celebrated across the country today; Prime Minister @narendramodi greets people on the auspic? https://t.co/fiv8sEmwHS,1
"RT @VPSecretariat: Delighted to be present here to inaugurate the National Conclave on Empowering Women Through #FinancialLiteracy, organis?",1
Systematic Voters? Education and Electoral Participation (#SVEEP) #Yoga programme organized in Temari village under? https://t.co/N2t6CYIZ5f,1
Here's a quick look at today's #Weather update across major cities  ?????? https://t.co/REmbhhHO6J,1
"This Good Friday may godliness prevail, may all things good cross your path. #GoodFriday https://t.co/FXKCHIbQ1V",1
"Basketball ?match organised for differently-abled in #Raipur, #Chhattisgarh to motivate people for voting? https://t.co/0S8hh666N3",1
Government suspends LoC trade in Jammu &amp; Kashmir starting today; Check out the TOP HEADLINES ?? https://t.co/bOQh1dzy25,1
Prime Minister @narendramodi to address a national traders' convention in Rashtriya Vyapari Dhanyawad Sammelan at T? https://t.co/96SLQO1r0a,1
"April 19, 1975: India?s first Satellite ?? #Aryabhata, named after the great Indian Mathematician and Astronomer wa? https://t.co/Nd3bjvtYX2",1
RT @shashidigital: Keep up with all the election coverage across the @prasarbharati network of @DDNewsLive and @airnewsalerts with the late?,1
"RT @narendramodi: Today we remember the sacrifice of Lord Jesus Christ. His life, rich ideals and exemplary courage are a source of strengt?",1
Campaigning gears up for 3rd phase of #LokSabhaElections2019; Catch the latest news &amp; updates in #Sanskrit in our s? https://t.co/GuqdthVO0i,1
"#GoodFriday, commemorating the crucifixion of Jesus Christ being observed today; Special masses and processions wil? https://t.co/vvoJexTiVv",1
Watch 'Good News India' based on motivational and inspirational news https://t.co/Goi1wWm2bI,1
Watch in ?Swachhta Samachar? how Giridih takes initiative of waste management through Collective responsibility https://t.co/a92l1G1L6I,1
"Watch an interaction with  Usha Kiran, Assistant Commandant, CRPF in our special programme ?Tejasvini? https://t.co/HMzI2Kt2us",1
"Don't ever miss to watch discussion by a panel of doctors on Refractive errors, its causes and treatments in our sp? https://t.co/kNGKIYqAJn",1
"Watch in case you missed our weekly programme based on art, culture and entertainment in our special programme 'Ran? https://t.co/huDqcKW8bx",1
English translation of the book ?Khooni Vaisakhi? by Ambassador Navdeep Suri launched in Abu Dhabi in the presence? https://t.co/2eKJ11Pnym,1
"PM @narendramodi addresses public rally in Thiruvananthapuram, Kerala https://t.co/wcHBWSbGkS",1
"India is a cauldron of history and diversity that needs to be preserved, on the occasion of World Heritage Day lets? https://t.co/cZSwlp5kWM",1
"With 37 World Heritage Sites, India enjoys the 6th Position on the list of the maximum number of heritage sites in? https://t.co/Bfw0Oo0jYQ",1
"RT @rashtrapatibhvn: #PresidentKovind attends a cultural event ""Divya Kala Shakti: Witnessing Ability in Disability"" being organised by Min?",1
"Each vote counts, each voter matters, do visit the polling booth and #MakeYourMark because your vote is important.? https://t.co/H5C2QSvRTn",1
"From Analysing phase II of polling to DGCA's bidding to save Jet airways, watch all the updated news at 8 PM only o? https://t.co/MhnBg9HMXf",1
Watch Live: Election Commission addresses press conference after second phase of polling https://t.co/DN59edxB7L? https://t.co/XTIZHHk3sI,1
"It is the mark of your right, it is the mark of your pride. Cast your vote #MakeYourMark
#IndiaElections2019? https://t.co/BF9VXNQo6C",1
"Total voter turn out till 3 pm on 2nd phase of polling today, Follow DD news to get more insight on 2019 LS Electio? https://t.co/iwjzEUlpOA",1
Chhattishgarh displays tremendous enthusiasm for voting today and women are turning up in huge numbers. They did th? https://t.co/pUJau232X6,1
Choose Your Favorite Goal From UEFA Champ League QF match between Manchester City &amp; Tottenham.,1
"Renowned South Indian actress @pranitasubhash plays her role as a responsible citizen, casts her vote in Bengaluru? https://t.co/u8c1zFCN1k",1
"The look of irresponsibility does not suit on you, #MakeYourMark and be a responsible citizen
#IndiaElections2019? https://t.co/3FLxgoOebV",1
"Total voter turnout till 1 PM today. Stay tuned with DD News to get more insight on 2019 LS Election.
#MakeYourMark? https://t.co/5hnngAxSkc",1
"This Divyang Couple made their marks in Shegaon, what are you waiting for, go vote.
#MakeYourMark? https://t.co/JPnFMqSivG",1
Young at heart and high in spirit 102-years-old Vaman Bhairav Pande waits patiently at the polling booth in Maharas? https://t.co/nNzrQ4gdUI,1
"The third gender citizens in Bagbahara polling booth in Chhattisgarh after casting their vote, they did their part? https://t.co/MH3tTSlriL",1
Shoe hurled at BJP MP GVL Narasimha Rao during a press conference at BJP HQ https://t.co/TvwLmLBLT5,1
"Government of the people by the people for the people depends on its people,#MakeYourMark to create a strong democr? https://t.co/SizJaJtSKV",1
"These first-time voters are proud of their mark, thumbs up to them, what are you waiting for go and #MakeYourMark? https://t.co/t51VvWbpfH",1
"108-year-old Dharam Singh casts his vote in Thathri, Doda district in #JammuAndKashmir, this inspiring man is a mot? https://t.co/sWxJCmgias",1
"#LokSabhaElections2019 : West Bengal-33.45%, Bihar-31.62%, UP-24.13%, Chhattisgarh-30.47%, Manipur-32.18% voter tur? https://t.co/bJrymb4d6u",1
#LokSabhaElections2019: Union Minister @Manekagandhibjp files her nomination from Sultanpur https://t.co/jHg2IvbKJN,1
"#LokSabhaElections2019 : Poonam Sinha, the wife of actor-politician Shatrughan Sinha, files her nomination as Samaj? https://t.co/JGrgs7yLwF",1
"Can't find your voter card just a day before poll? Don't worry, check the list, with any of these documents you can? https://t.co/KJ1rWV2DQ6",1
#LokSabhaElections2019: Balloons and Flags greet voters at a polling booth in Udhampur town in #JammuAndKashmir? https://t.co/dJofrPIkHT,1
"#Assam: Karimganj - 11.82%, Silchar - 13.29%, Autonomous Districts-12%, Mangaldoi-11.32%, Nowgong-9.62%. Average -? https://t.co/AiYkk5FmYL",1
