news,fakeness
"Finance Minister @arunjaitley chairs the 33rd #GSTCouncil meeting, through video conferencing, in New Delhi https://t.co/LiEyO96RbY",1
"PM @narendramodi welcomes Mohammed bin Salman, Crown Prince of #SaudiArabia at Hyderabad House, New Delhi. https://t.co/zhifuabz74",1
Tribute to renowned Hindi author #NamvarSingh https://t.co/Eva5N2CUsI,1
"The weekly journal #MahatmaGandhi started in #SouthAfrica was?

#Gandhi150",1
RT @AeroIndiashow: Musical performance at #AeroIndia2019 https://t.co/DOx1S6kXPd,1
"RT @SpokespersonMoD: A picture worth thousand words...

#AeroIndia2019 #AeroIndiaStartupDay 

Pic: Fulchand https://t.co/e1WfzCvAIo",1
"@DrDilipRajput Yes, please visit @bookmyshow for purchasing tickets of #AeroIndia2019.
Jai Hind!!!",1
"The DGAO, Air Marshal A Dev, from Air HQ (Vayu Bhawan) participated in the #Chinook transfer ceremony. https://t.co/JtHLwj4Jqj",1
RT @SpokespersonMoD: https://t.co/f7yjUQYR6i,1
RT @SpokespersonMoD: https://t.co/0EO21R0YTj,1
RT @DRDO_India: Successful Flight Test of LRSAM https://t.co/qb6Gt1YYvG,1
"Indian Air Force is happy to have the #Dakota in its vintage flight thanks to @rajeev_mp
Jai Hind!!! https://t.co/mInBQSIUqZ",1
RT @HCI_Ottawa: @IndianDiplomacy https://t.co/DcKQB5KCSA,1
"@MEAIndia Press Release : 
Visit of External Affairs Minister @SushmaSwaraj to Bulgaria, Morocco and Spain
https://t.co/Ysj4sOzqTX",1
RT @IndiaInBahrain: #RepublicDay2019 A short video of the event held in Embassy. @MEAIndia @IndianDiplomacy https://t.co/LeRBGqw8RF,1
"Live Now!
Watch the Weekly Media Briefing by Official Spokesperson, live on @MEAIndia s @YouTube channel
Click: https://t.co/bRZh5ksuOk",1
RT @IndiaInNepal: PM's interaction with young minds. https://t.co/hJ7WQAXQKi,1
"RT @Indiainbhutan: Celebrations of 70th Republic Day of India in Bhutan.

https://t.co/U2GXa0qT1Q

@MEAIndia https://t.co/l8UxqGlv5S",1
RT @BharatKeVeer: Thank You! It is not the amount but the gesture that counts. https://t.co/emdn6nY3Kq,1
RT @ANI: #Dehradun: Daughter of CRPF ASI Mohan Lal pays last tribute to her father. #PulwamaAttack https://t.co/ZzvkKLPPgg,1
Bravehearts of CRPF who made the supreme sacrifice and attained martyrdom in the Pulwama attack on 14/02/2019. https://t.co/eHrPnYaSGV,1
RT @Adityacyclist: @crpfindia @UTDBofficial @ITBP_official https://t.co/wkxiC1aG7V,1
CRPF family wishes our daughter Astha a happy birthday. We are proud of our hero Shaheed HC Jagdish Prasad Bishnoi. https://t.co/RDVvJEcqHt,1
"Why are these #CoBRA Commandos of CRPF holding bats instead of guns?

The answer is LOVE. https://t.co/pVQWeCOIoF",1
The warmth of camaraderie winning over the chilly winds. https://t.co/Nm4SkKib8D,1
RT @bps0017: @crpfindia Peacekeepers of the Nation. https://t.co/xltwdo5lTa,1
A smile for a smile will make the whole world blissful. https://t.co/CJswCem1wz,1
"RT @RAFCRPF: RAF in action at KUMBH MELA, prayagraj.. https://t.co/AeqKShVOA3",1
"RT @CRPFmadadgaar: @crpfindia @listenshahid @JmuKmrPolice 3 Units required &amp; has been arranged, will. Be donated by volunteers of @crpfindia",1
"Heroes never die, they live in our hearts forever. We salute his spirit of courage and sacrifice.

#BharatKeVeer https://t.co/mDU38NnbXE",1
@listenshahid @JmuKmrPolice @CRPFmadadgaar kindly provide necessary assistance.,1
#CRPF congratulates @IndiaCoastGuard on successful completion of 42 glorious years in the service of the nation. https://t.co/mJhM9rpiRD,1
"RT @37bncrpf: Celebration of Republic day at 37 Bn , CRPF , Aheri , Gadchiroli , Maharashtra https://t.co/Qf31W6hWwM",1
#RepublicDay2019 https://t.co/OrMLZsaj1I,1
#RepublicDay2019 https://t.co/3HAPIVyRpK,1
#RepublicDay2019 https://t.co/jC0htydjgP,1
DG CRPF AND ALL RANKS OF CRPF WISH YOU A HAPPY #RepublicDay2019. https://t.co/puFZDL9gCh,1
RT @MonisaTweets: . @crpfindia helping clear vehicles of civilians stuck at Sopore #Kashmir due to heavy snowfall. https://t.co/6h4FQb3Ziz,1
"In Programme #CurrentAffairs listen to the discussion on Strengthening bilateral ties of India and South Korea.
 
https://t.co/8NeJJIphhH",1
"In Programme #Spotlight listen to the discussion on "" Global Support to India on Pulwama Attack."" 
https://t.co/TyuPhZLta8",1
#India urged the international community to support its fight against #terrorism and #terrorist organizations. https://t.co/nQyEaYr3JU,1
#WestBengal: Government has set up a separate #Directorate to deal with the cases of #tax evasions. https://t.co/HFgozVnY4V,1
Justice Uma Nath Singh sworn in as First #Lokayukta of #Nagaland this evening. https://t.co/mSp7YZGmxz,1
"CBI issues lookout notices against Kochhars, Dhoot in corruption case.

Read More: https://t.co/TQDtTzYrCz",1
President Ramnath Kovind: #Gandhiji's ideals are quite relevant even today. https://t.co/givmRm748G,1
#Assam: Death toll in the spurious liquor tragedy in Golaghat district has gone up to 19.,1
Union Minister Ravi Shankar Prasad:  #India is fast moving towards #digital inclusion of every citizen. https://t.co/HCG9O9PC9K,1
#Bengaluru: Advanced Light Helicopters perform on the third day of #AeroIndia2019 https://t.co/kBc0v5l1ZG,1
#RobertVadra appears before Enforcement Directorate for the 5th time in a money laundering case today. https://t.co/Qt47zDULQk,1
"Prime Minister Narendra Modi says, India-Korea relations have reached to new heights.",1
DMK President #MKStalin meets DMDK leader #Vijayakanth today in #Chennai.,1
#Telangana Government announces an ex-gratia of 25 lakh rupees each to the families of the #Pulwama CRPF martyrs.,1
#UttarPradesh: Anti terrorism Squad nabs 2 alleged terrorists from #Deoband in #Saharanapur district.,1
"Update: 

#Assam, 16 people, including 9 women died after consuming spurious country liquor in a Tea Estate in Golaghat district.",1
PM @narendramodi emplanes for #Delhi after  visit to Republic of #Korea. https://t.co/gFIz83C8fF,1
The #budget session of the #Delhi Assembly begins with the address of Lieutenant Governor Anil Baijal today.,1
"#Assam: 13 people, including 8 women died after consuming spurious country #liquor in a Tea Estate in Golaghat district.",1
"#Japan: 5.8 magnitude quake hits #Hokkaido.

Read more news here: https://t.co/eQV6Pfr676",1
"#Ladakh region of #JammuandKashmir receives season's heaviest #snowfall. 

News in detail: 
https://t.co/ZQB7K7cvIn",1
#Iran says that its forces have identified and busted two #terrorist cells in the west of the country.,1
"#UNSC has strongly condemns cowardly suicide bombing in #Pulwama by #JeM. 

https://t.co/VtXWzdRZA5",1
#Telangana CM K Chandrasekhar Rao will be presenting the Vote on Account in the state Assembly today.,1
"MoS Commerce and Industry, CR Chaudhary says, India has set a $50 billion target for trade with Russia over next 7-years.",1
First ever Yoga Instructor Conference in West Asia region will be held in Dubai on April 26 &amp; 27.,1
"Over 20,000 people have registered to volunteer at the Special Olympics World Games Abu Dhabi 2019.",1
Consulate General of India in Dubai (@cgidubai) asks job seekers to stay away from fraudulent job advertisements luring Indians to the UAE.,1
Commerce and Industry Minister Suresh Prabhu inaugurates 4th India-ASEAN Expo &amp; Summit 2019 in New Delhi. https://t.co/grPG8N9VX5,1
J&amp;K: Gunfight breaks out between terrorists and security forces in Baramulla district.,1
"Home Ministry approves entitlement of air travel to all personnel of Central Armed Police Forces, CAPFs.

https://t.co/7IsCtfMXUT",1
"New Delhi decides to stop its share of river waters which flow into Pakistan. 

https://t.co/97tq6nX5zj",1
"In Programme #Spotlight listen to a discussion on "" Bilateral Relations between India &amp; South Korea ""

https://t.co/yqMdjSp0JX",1
#Russia warns US against deploying new missiles in Europe.,1
"#PresidentKovind gives his assent to amendments in Indian Stamp Act, 1899.

https://t.co/memhe453Zw",1
#EPFO decides to provide 8.65 % interest on Provident Fund deposits for 2018-19 against 8.55 % in the last year.,1
Death toll rises to 78 in massive fire accident at Chawkbazar area in #Bangladesh.,1
#BJP alleges Congress is weakening the morale of the armed forces.,1
"#SaudiCrownPrince Mohammed bin Salman bin Abdulaziz Al Saud reaches Beijing for a two-day visit, following visits to Pakistan and India.",1
"#Sensex surges 142 points to end at 35,898. #Nifty appreciates 54 points to settle at 10,790.",1
PM #NarendraModi says terrorism and climate change are two biggest threats to the mankind today. https://t.co/hsG4i83E0I,1
"Home Ministry approves entitlement of air travel to all personnel of Central Armed Police Forces, #CAPFs.",1
Uttar Pradesh:  CM #YogiAdityanath launches Scheme for Adolescent girls today,1
Budget Session of #Nagaland Legislative Assembly begins today.,1
#Bangladesh: Death toll rises to 78 in massive fire accident at Chawkbazar area of state capital Dhaka.,1
"India expresses sadness over loss of lives as a result of tragic fire in #Dhaka, Bangladesh yesterday.",1
"PM #NarendraModi unveils bust of Mahatma Gandhi in Seoul, #SouthKorea. https://t.co/Gd80NWfhly",1
13 fishermen from Tamil Nadu apprehended by #SriLankan Navy on charges of poaching.,1
Vice President @MVenkaiahNaidu inaugurates an All India Radio FM Station at Nellore in #AndhraPradesh. https://t.co/Jw721sm8SC,1
#Congress says it has always supported Indian army and govt in their fight against Pakistan sponsored terrorism.,1
#SupremeCourt says it would consider listing of pleas seeking review of its verdict in #Rafale case. https://t.co/GmoJSYRZVz,1
"#Ladakh in J&amp;K observes fresh snowfall and records snowfall from 8 inches to 1.5 feet.

#AIRVideos: Anayat Ali https://t.co/yJOpOMLkLW",1
Three day budget session of #ArunachalPradesh Legislative assembly begins today. https://t.co/mOgMvCAbEu,1
Prime Minister #NarendraModi launches India Korea start up hub in #Seoul.  #SouthKorea https://t.co/PH5JzJCJv1,1
President #RamNathKovind says terrorism is the gravest threat to humanity and needs to be dealt with firmly and decisively.,1
#JammuAndKashmir govt withdraws security to 18 more Hurriyat leaders.,1
International #MotherLanguageDay is being celebrated today.,1
President #RamNathKovind to embark on a two day visit to Tamil Nadu and Andhra Pradesh today. https://t.co/skcxh4MOme,1
"Indian Community excited to see Prime Minister #NarendraModi in Seoul.
#GroundReport: Anshuman Mishra https://t.co/i2CXanMfJr",1
"Saudi Arab Crown Prince Mohammed bin Salman conveyed his appreciation for Indian model of ethos of inclusiveness, pluralism and tolerance.",1
"Suresh Prabhu: Now it is time for #India And #SaudiArabia to go beyond petroleum and diversify into new products, businesses and regions.",1
#WestBengal: State Election Commission will organize special camps for enrolments in electoral rolls on 23rd and 24th of this month.,1
#India and #SaudiArabia called up on all countries to renounce the use of terrorism as an instrument of state policy.,1
"RT @airnewsalerts: #AeroIndia2019: Ever seen an Aircraft in a reverse gear?

Watch: #Sukhoi30 @AeroIndiashow https://t.co/shbCWvgJYO",1
PM Narendra Modi emplanes for Seoul on a 2-day State Visit to the Republic of #Korea. https://t.co/YmHl7QZ2Rn,1
A business delegation from #SaudiArabia today called on Commerce and Industry Minister Suresh Prabhu in New Delhi. https://t.co/zIXchKdiCv,1
"Listen to #Spotlight/ #NewsAnalysis: Discussion on 'Bilateral Relations of India and Saudi Arabia'
https://t.co/xHcB1VNThS",1
"Rang Tarang: Weekly programme on art, culture &amp; entertainment
VIDEO: https://t.co/ZTl0PsTomz https://t.co/MsQbN7eNMb",1
"Total Health: How to deal with exam stress
https://t.co/ZT2TwcM9ch https://t.co/0fEfK5Cil7",1
PM @narendramodi arrives in New Delhi after concluding his two day visit to the Republic of Korea https://t.co/Op4mO99yVC,1
J&amp;K: Security forces gun down two terrorists in #Sopore https://t.co/rgq3O2jHSY,1
"BJP spokesperson Sambit Patra addresses media
VIDEO: https://t.co/T86hiF6nPw https://t.co/tfX31haCTR",1
Earthquake with 7.5 magnitude hits Ecuador: AFP https://t.co/clfFqyk4F2,1
"Sensex ends 26.87 pts lower at 35,871.48; Nifty up 1.80 pts to 10,791.65 https://t.co/CtI5M4KwMK",1
UP Anti-Terrorist Squad (ATS) arrests two alleged Jaish-e-Mohammad (JeM) terrorists in Saharanpur: Director General of Police O P Singh,1
PM @narendramodi leaves for India after two-day visit to #SouthKorea https://t.co/V41QITjGpJ,1
"PM @narendramodi awarded 2018 Seoul Peace Prize
https://t.co/wAve1I7gx1 https://t.co/kx0RHJ5TBC",1
"LIVE: MEA briefs media on PM @narendramodi's South Korea visit 
https://t.co/9dkdD2j0oz https://t.co/yCis7yBwXO",1
South Korea: Prime Minister @narendramodi receives Seoul Peace Prize ; becomes first Indian to receive the prize https://t.co/uowOGQBA4L,1
"LIVE: PM @narendramodi to receive Seoul Peace Prize 2018 in #Seoul
https://t.co/9dkdD2j0oz https://t.co/yrR4Y92Aw5",1
PM @narendramodi accorded ceremonial reception at Blue House in #Seoul https://t.co/FoNoi6pxZz,1
"PM @narendramodi holds delegation level talks with South Korean President Moon Jae-in in #Seoul 
#PMInSouthKorea https://t.co/uEfyGhjkoa",1
"#SouthKorea: PM @narendramodi accorded ceremonial reception at Blue House
 #PMInSouthKorea https://t.co/sW5fIuXKF3",1
#Seoul: PM @narendramodi lays wreath at National Cemetery of Korea https://t.co/b9KiP6n7Vf,1
"India's 1st Indigenous fighter Jet LCA #Tejas dazzles at #AeroIndia2019 in Bengaluru

https://t.co/dckYNWmmUX https://t.co/8kh41tfqR5",1
". @_DigitalIndia journey evinced global interest: @rsprasad 
Read More: https://t.co/mtX3OWolSp https://t.co/g9sYtlpmed",1
"India decides to stop its share of water to Pakistan
Read More: https://t.co/jubbDaGOBP https://t.co/qgE0jQJJlF",1
"Govt approves Air Travel for Central Armed Police Forces
Read More: https://t.co/wy1rlzXqQt https://t.co/KNrLma1Aoe",1
Suspicious movement noticed at Rashtriya Rifles camp in J&amp;K's #Shopian; Security forces cordoned off the area https://t.co/5A4HZgTNJY,1
RT @nitin_gadkari: All the above Projects are declared as the National projects.,1
"PM @narendramodi interacts with Indian community in Seoul,  Republic of Korea
LIVE: https://t.co/9dkdD2j0oz https://t.co/EZa3nSb7BR",1
Death toll in Bangladesh fire jumps to 81 https://t.co/o8yUK4OhxJ,1
President #RamNathKovind promulgates instant #TripleTalaq and three other ordinances https://t.co/FUxyAtSAAg,1
"BJP hits out at Congress on #PulwamaTerrorAttack issue
VIDEO: https://t.co/D7vZYbgosv https://t.co/MMk9w0Vnik",1
"PM @narendramodi addresses at Yonsei University in Seoul
https://t.co/ZGMlN5lRR4 https://t.co/YzE2a3QxMa",1
PM @narendramodi unveils bust of #MahatmaGandhi at Yonsei University in Seoul https://t.co/sncmkSjQSp,1
LIVE: PM @narendramodi to unveil bust of #MahatmaGandhi in Seoul https://t.co/9dkdD2j0oz https://t.co/t3ZV2rHQDR,1
"PM @narendramodi addresses India-Korea Business Symposium
https://t.co/j3f07JgGrN https://t.co/Sv7IWzjKFN",1
PM @narendramodi: We have taken huge stride in rural electrification https://t.co/7MbgzmfC31,1
PM @narendramodi: India has emerged as a land of opportunities and we see Korea as a truly natural partner https://t.co/k2dEh7kDln,1
LIVE: PM @narendramodi addresses India-Korea Business Symposium https://t.co/9dkdD2j0oz https://t.co/Af5dsP0hGq,1
PM @narendramodi launches India-Korea #StartUp Hub https://t.co/Xyivy7zbvl,1
"LIVE: PM @narendramodi attends India - Republic of Korea Business Symposium
https://t.co/9dkdD2j0oz https://t.co/RtJH9ySuLf",1
.@ISSF_Shooting World Cup begins from today https://t.co/M0Y3bO57yM,1
"Govt to infuse Rs 48,239 cr in 12 PSU Banks https://t.co/y3HjeiBa5O",1
VP @MVenkaiahNaidu unveils plaque for AIR's FM radio station in Nellore https://t.co/D9wfhjE2Ff,1
"Catch latest news and updates in #Sanskrit in our special bulletin #Vaarta
https://t.co/xn8CLLubBC https://t.co/kpy7jm1WFj",1
PM @narendramodi reaches #SouthKorea greeted with 21 gun salute https://t.co/8remrHQtn1,1
PM @narendramodi embarks on a 2-day state visit to Republic of Korea https://t.co/aLkH3UodjE,1
"India believes we have a stronger case; queries raised by Pakistan inappropriate &amp; irrelevant, Harish Salve tells ICJ Judges in #JadhavCase",1
"J&amp;K: Pakistan violates ceasefire along LoC in Nowshera Sector, Rajouri district; India retaliates effectively https://t.co/xRBYKX9Oc5",1
National Investigation Agency re-registers a case to probe the February 14 #PulwamaTerroristAttack https://t.co/eGuSRCBfQT,1
"WATCH: Joint statement of PM @narendramodi and Saudi Crown Prince #MohammedBinSalman 

@IndembAbuDhabi
https://t.co/4k7FEUzMvL",1
EAM @SushmaSwaraj calls on Saudi Crown Prince #MohammedBinSalman in Delhi https://t.co/5kmT2NlGYE,1
5-day #AeroIndia2019 begins in Bengaluru; over 300 exhibitors from defence industry are participating https://t.co/LL3gZCuaDk,1
FLASH: Tremors felt in #Delhi-NCR,1
"ICJ snubs #Pakistan in #KulbhushanJadhav case
WATCH this &amp; other #headlines at this hour https://t.co/3v2NlrkfnQ",1
Statehood Day of #ArunachalPradesh and #Mizoram being celebrated https://t.co/tquryMPZ6y,1
"33rd #GSTCouncil, under the chairmanship of FM @arunjaitley to meet in New Delhi https://t.co/SOapS0ruRl",1
#KulbhushanJadhav case: India to present second round of arguments at @CIJ_ICJ in The Hague https://t.co/KXsJhh5oSa,1
PM @narendramodi receives Saudi Arabia Crown Prince Mohammed bin Salman upon his arrival in India https://t.co/CHb1zt6c7x,1
Watch Live: Defence Minister @nsitharaman  briefs media on Pulwama attack https://t.co/9dkdD21px1 https://t.co/Tc8U4W3Zhu,1
RT @PIB_India: Ms S Neelima bags Special Mention Award (Amateur Category) at the 7th #NationalPhotographyAwards 2019 https://t.co/gbyxMBfNB8,1
Watch Live: 7th National Photography Awards presentation ceremony 2019 https://t.co/9dkdD2j0oz https://t.co/w5NVH03SJR,1
PM @narendramodi issues postal stamp on the completion of 100 years of BHU in Varanasi https://t.co/wGroM9nbcn,1
"LIVE: PM @narendramodi unveils development projects worth 3350 crore in #Varanasi 
https://t.co/9dkdD2j0oz https://t.co/dUtBig0phI",1
"LIVE: PM @narendramodi to unveil development projects in #Varanasi 
https://t.co/9dkdD2j0oz https://t.co/xOyZYTqqcR",1
"#TamilNadu: AIADMK, PMK sign seat sharing deal for #LokSabha polls; PMK to get 7 LS seats along with a #RajyaSabha seat",1
Two aircraft crash at Yelahanka airbase during rehearsal for #AeroIndia2019 in #Bengaluru,1
PM @narendramodi inaugurates Madan Mohan Malviya Cancer Centre of Banaras Hindu University in #Varanasi https://t.co/uLhRxi5OSh,1
"Lt Gen KJS Dhillon urges parents to tell their sons to come back to main stream
#PulwamaAttack https://t.co/8vMx5mXmjU",1
"LIVE: PM @narendramodi addresses gathering in #Varanasi 
https://t.co/9dkdD2j0oz https://t.co/5pQQzsJiit",1
"Joint press conference of Army, CRPF and J&amp;K Police https://t.co/RdI4k4YNgo",1
PM @narendramodi pays homage to #GuruRavidas in #Varanasi https://t.co/pwJ3MTxu0I,1
"#GuruRavidasJayanti is being celebrated today, 14th-century saint and reformer of Bhakti movement in North India https://t.co/qCLVGbm4v1",1
PM @narendramodi flags off first ever Diesel to Electric Converted Locomotive in #Varanasi https://t.co/w6Q5IptbNr,1
PM @narendramodi interacts with Divyangjans in #Varanasi https://t.co/41mo4tZErG,1
Nation bids adieu to #MajorDhondiyal who was martyred in an encounter yesterday in #Phulwama https://t.co/YhChCsl4tH,1
PM Modi to flag off first ever Diesel to Electric Converted Locomotive in Varanasi and other top #Headlines https://t.co/sLj5H8WjBB,1
RT @BJP4India: South Korea honour Prime Minister Shri @narendramodi with Seoul Peace Price award. https://t.co/sJpi6NxbIt,1
"Good news for 6 crore EPFO members! PF board finalises FY19 interest at 8.65%
 https://t.co/iB0SWykYoV

via NaMo App https://t.co/Vd2KRtJCyO",1
"Indian economy fundamentals sound, set to reach USD 5 trillion: PM Modi 
 https://t.co/5gyNgLIuyE

via NaMo App https://t.co/B4F3BwAhkF",1
"Inauguration of New Sports Complex at NITK, Surathkal, Mangaluru from Delhi through Video Conference Watch Live https://t.co/wKkv83qHK3",1
RT @BJP4India: PM @narendramodi was welcomed by Divyangs at Kashi. #BadalRahiHaiKashi https://t.co/I0n4AOFiNm,1
PM Modi lays foundation stone for Guru Ravidas birthplace development pr... https://t.co/uVRhp86C1m via @YouTube,1
RT @BJP4India: LIVE: PM Shri @narendramodi attends 'Tagore Award for Cultural Harmony in New Delhi. https://t.co/FWvlnfL0wR,1
"PM Modi lays foundation stone and inaugurates development projects at Yavatmal, Maharashtra
Watch Live https://t.co/AmRzSKeopN",1
RT @AkashvaniAIR: Tune in for our LIVE phone-in NOW on Board Examinations on Indraprastha channel and FM Gold https://t.co/A3sHofNSTo,1
"RT @narendramodi: India gets the first Semi High Speed Train, 'Vande Bharat Express.' https://t.co/dSZLJaoWRY",1
RT @BJP4India: LIVE : PM Shri @narendramodi's speech in Lok Sabha. #DeshKaLeaderModi https://t.co/bYpk8pZZ6F,1
"Shikshit Bharat, Saksham Bharat. #Modi4NewIndia https://t.co/Sy7gb6ZK7Y",1
"#Modi4NewIndia 
#TransformingEducation https://t.co/aCG5lluQVn",1
#Modi4NewIndia https://t.co/xCUpUQUqWP,1
"#Modi4NewIndia
Quality education for New India 
via NaMo App https://t.co/2lEA35RdRv",1
"Interacted with the students of journalism from Savitribai Phule University, who called on me in Delhi today.
#Pune https://t.co/6ql0y7mQVK",1
RT @narendramodi: Addressing a programme in the historic land of Kurukshetra in Haryana. Watch. https://t.co/bx27OQ0E3T,1
RT @narendramodi: A tribute to Atal Ji. His portrait has been unveiled at Central Hall. https://t.co/zzBZjZ6kKd,1
"Deposits in Jan Dhan accounts set to cross Rs 90,000 cr, shows govt data
 https://t.co/BMy3TQU5eP

via NaMo App https://t.co/BM9RDnelqu",1
"Reservation on economic grounds has now become possible...Modi Hai To Mumkin Hai
 https://t.co/m8p89qWGFb

via NaMo App",1
"RT @AmitShah: My Open Letter to the people of Andhra Pradesh.
https://t.co/dasMU02HwR",1
"One who lives for the nation.

or

Those who live for themselves only.

Who will you choose? https://t.co/77bw8EOz5y",1
RT @narendramodi: Had the honour of serving food to children in Vrindavan today. https://t.co/Fs7esScQZA,1
"PM Modi addresses Public Meeting at Guntur, Andhra Pradesh
Watch Live https://t.co/zHConbxvGQ",1
"Head of Rafale negotiating team slams selective use of MoD note
 https://t.co/QuA2oQIudU

via NaMo App https://t.co/AgUwEJ5B8R",1
"Will ensure Citizenship Bill doesn't hurt northeast, says PM Modi
 https://t.co/bP6RpZAnnv

via NaMo App https://t.co/UKgRn13sQx",1
"PM Modi's bounty for 3 NE states: Projects worth Rs 20,000 crore
 https://t.co/b5frwFRfhV

via NaMo App https://t.co/4lPZe63D8s",1
#BasantPanchami greetings to everyone. May the blessings of Maa Saraswati always remain with us and bestow us with wisdom.,1
PM Modi lays foundation stone and inaugurates development projects at It... https://t.co/jUmsInKkc1 via @YouTube,1
#CropLikeTheHindu and #LieLikeRahul https://t.co/BKxMdNpicw,1
"PM Modi addresses Public Meeting at Raigarh, Chhattisgarh https://t.co/GVSNjfNPPZ via @YouTube",1
RT @narendramodi: Speaking to my sisters and brothers of Chhattisgarh. Watch the rally in Raigarh. https://t.co/gVvoG0CRKU,1
https://t.co/KWqNQ9olMC,1
RT @narendramodi: Speaking in the Lok Sabha. Watch. https://t.co/ktQonjsCue,1
KVS &amp; NVS - NATIONAL PRINCIPALS' CONFERENCE - DAY 2 https://t.co/qJLjcF2Gx3 via @YouTube,1
"15.59 crore loans sanctioned under Pradhan Mantri Mudra Yojana till Jan 25
 https://t.co/BHHKAp6mVx

via NaMo App https://t.co/3pQCmHZcCH",1
"Government determined to protect quota in Teaching jobs; To file review petition in Supreme Court soon
https://t.co/lSbMw4nsQ9

via MyNt",1
With PM Awas Yojana over 1.5 Crore families have got their dream home. #TransfromingIndia #NamumkinAbMumkinHai https://t.co/fcsErHI1li,1
MyGov congratulates to the winners of Drawing Competition on Swachhta. Visit: https://t.co/yGKf83gcZM https://t.co/IFEWyWccFa,1
Indian Railways: Pioneering a new course for a New India #GOIInformation https://t.co/9pBx1m9u4z,1
PM Mudra Yojana: Loans to meet your dreams for success. https://t.co/HDwI3mZq9C  #TransformingIndia https://t.co/12OgINFokt,1
Creating a highly skilled Indian Railways. #GOIInformation https://t.co/KUwG4PyAri,1
Indian Railways: Setting new records for a New India #GOIInformation https://t.co/yWR0rT7VWn,1
"Mega Food Park in Agartala, Tripura to be inaugurated today at 12 noon. #GOIInformation https://t.co/5Pc3swYKjO",1
"PM Awas Yojana: Building Houses, Nurturing Homes  https://t.co/HDwI3mHOL2  #TransformingIndia https://t.co/fIvDUjfMBB",1
A dream home for every citizen. https://t.co/HDwI3mHOL2  #TransformingIndia https://t.co/AXjZAEEwko,1
PM Mudra Yojana: Loans to meet your dreams for success #GOIInformation https://t.co/IxawAdVXGX #TransformingIndia https://t.co/62dWBZRuxe,1
Watch this video as a quick guide to the recent #CabinetDecisions. https://t.co/HDwI3mZq9C #TransformingIndia https://t.co/QjOEDyHwyS,1
Easing Lives of Taxpayers.  https://t.co/HDwI3mZq9C #TransformingIndia #Budget2019 #BudgetForNewIndia https://t.co/ZhKIfDTu7k,1
RT @transform_ind: Mobile wallet transactions increased 40 times in India in the last five years. Read more: https://t.co/K4fhTBxm22,1
RT @transform_ind: Over 18 thousand crore orders placed on @GeM_India. https://t.co/YFcBYIBoa5    #TransformingIndia https://t.co/fkUDtsyAHf,1
PM @narendramodi to address Swachh Shakti-2019 programme in Kurukshetra today. #GOIInformation https://t.co/fZjZNt8Zwi,1
"More Roads + More Highways= Greater Transformation 
https://t.co/HDwI3mHOL2  #TransformingIndia https://t.co/l1j0jSTIsX",1
You Count! Your Vote Counts! Take the #MyFirstVote Pledge: https://t.co/oSzLOopTuw https://t.co/ZW9rjvc6du,1
"Enhancing Growth, Simplicity and Transparency with GST. https://t.co/oz0n9aGtp8 #TransformingIndia https://t.co/m5vTl8cxuh",1
Ensuring Affordable and Quality Healthcare  https://t.co/HDwI3mZq9C  #TransformingIndia https://t.co/wo5w6QChm5,1
Delivering Doorstep Banking to the Unbanked. https://t.co/HDwI3mHOL2    #TransformingIndia https://t.co/kMFUj6zX26,1
Watch LIVE as President Kovind unveils statue of Mahatma Gandhi at Dakshina Bharat Hindi Prachar Sabha in Chennai https://t.co/6VdJCXvqyx,1
"Watch LIVE: Ceremonial Reception of Mohammed Bin Salman, Crown Prince of Saudi Arabia, at Rashtrapati Bhavan https://t.co/E8OLLszVYw",1
"President Kovind presents the Tagore Award for Cultural Harmony for the years 2014, 2015 and 2016 https://t.co/y6WX64s8aF",1
"Shri Shaktikanta Das, Governor, Reserve Bank of India, called on #PresidentKovind at Rashtrapati Bhavan https://t.co/EJwdxzK7oc",1
Watch LIVE as President Kovind unveils the portrait of late PM Shri Atal Bihari Vajpayee in Parliament https://t.co/qy3ybWZ6rO,1
"Smt Sumitra Mahajan, Speaker, Lok Sabha, called on #PresidentKovind at Rashtrapati Bhavan https://t.co/STTNXghQ2v",1
President Kovind presented the Sangeet Natak Akademi Awards 2017 at Rashtrapati Bhavan https://t.co/FfEeVFmJ9q,1
My Government has commenced its journey towards building a New India #PresidentKovind https://t.co/UC3AI8YG8k,1
My Government has established a reputation for time bound completion of projects #PresidentKovind https://t.co/nQ37OekHuk,1
"Prime Minister, Shri @narendramodi receiving the #SeoulPeacePrize, at a function, in Seoul, South Korea. https://t.co/hkj1ni3hv0",1
RT @PMOIndia: Watch Live! https://t.co/fEhSBQB1Sg,1
Press statement by Prime Minister Shri @narendramodi  during his visit to Republic of Korea: https://t.co/6ebqhZOtFr https://t.co/rJx8OLnYJT,1
"RT @SpokespersonMoD: #LCA #Tejas 
#AeroIndiaTechDay
#AeroIndia2019 

Pic : Rajesh Khanande https://t.co/OQkgTzvm2Y",1
Campaign on #BetiBachaoBetiPadhao by @rodfppatna artists in a village in Sasaram district of Bihar. https://t.co/zF6YaaHwRf,1
"RT @SpokespersonMoD: Circle, encircle and navigate...

 #AeroIndiaTechDay reaching the depths of technology. https://t.co/UGkdttHTbQ",1
Maiden Drone Olympics Competition held at #AeroIndia2019 https://t.co/5bzpyvKQ5B,1
