news,fakeness
"Know about 43 Sqn: 10 Mar 1992, was proudest moment in the history of IBEXES ? Award of PRESIDENT?S STANDARDS?. At? https://t.co/sBqBBP66lq",1
"Indian Air Force is happy to have the #Dakota in its vintage flight thanks to @rajeev_mp
Jai Hind!!! https://t.co/mInBQSIUqZ",1
Know about 43 Sqn: The AN-32 ?SUTLUJ? aircraft was inducted in the Sqn with 1st batch of 03 aircraft arriving on 18? https://t.co/KJq1YQZcnh,1
"#DiamondJubilee Celebrations of 43 Sqn, IAF: Congratulations to 43 Sqn 'IBEXES' on completion of 60 glorious years? https://t.co/K6wrqZL90y",1
"RT @DefProdnIndia: Air Marshal Anil Khosla, Vice Chief of Air Staff @IAF_MCC to grace the event at Hotel Sangam today in #Tiruchirappalli b?",1
"#YearsBack #IAF: On 20 Jan 1958, No.43 Sqn ?IBEXES? of Indian Air Force was raised with Dakota?s at Barrackpore, Ko? https://t.co/BaghptNSbz",1
RT @proshillong: #MissionVijaynagarALG  The work involves cleaning of runway surface on which grass and moss had accumulated due to non uti?,1
"RT @proshillong: #MissionVijaynagarALG  To make the Vijayanagar ALG in #ArunachalPradesh operational , while  @IAF_MCC airlifts the men &amp;?",1
"RT @SpokespersonMoD: Rejoinder.  Inaccurate facts, devoid of any new arguments. All issues have been answered in detail by @DefenceMinIndia?",1
#StoriesUntold -Story of recovering a critically injured J&amp;K Police Constable stranded in a fierce gunfight with mi? https://t.co/ig46UcfnYr,1
"#MakingHistory: IAF's C-130J aircraft of 87 Sqn, landed for the first time at Tezu airfield, Arunachal Pradesh on 1? https://t.co/mQE8h0cNu4",1
#MakingHistory: An AN-32 aircraft of 43 Sqn carried out a successful landing at #Pakyong airfield in Sikkim on 16 J? https://t.co/bDiApvmM3Q,1
"RT @DefProdnIndia: Role of Indian MSMEs a game changer in the success of Make in India in Defence 
- Air Marshal VR Chaudhary, Dy Chief of?",1
"For all SKY is the Limit, for Air-Warriors, SKY is home.
Tune in to #ExtremeFlight : Indian Air Force, premiering 2? https://t.co/Ac1Bc8Ar8U",1
"RT @IndiaInErbil: Indian Consulate Erbil observed ITEC Day on February 21. In addition to ITEC alumni, participants from Department of Fore?",1
"RT @IndiainGuyana: Celebration of ITEC Day 2019 held on Tuesday February 12, 2019 at the Guyana Marriott Hotel, Georgetown. https://t.co/Gh?",1
RT @india_nigeria: High Commissioner Shri Abhay Thakur met Hon?ble Minister of Women Affairs and Social Development of Nigeria H.E. Ms. Ais?,1
"RT @cgivancouver: Consul General Abhilasha Joshi met Raghwa Gopal, New President and CEO of Innovate BC and discussed about strengthening t?",1
RT @PrayagrajKumbh: Guests from more than 180 countries welcomed at #Bamrauli Airport in Prayagraj. A special trip to #Kumbh2019 has been p?,1
"A bond consecrated by antiquity!
The ancient city of #Ayodhya has a deep historical connection with Korea through t? https://t.co/2ULydi21G7",1
PM @narendramodi dedicates the #SeoulPeacePrize to the people of India and our country?s culture of peace and harmo? https://t.co/dAEGJj6UCc,1
"RT @MEAIndia: PM @narendramodi acceptance speech: The award belongs to the success that India has achieved in less than five years, powered?",1
"A worthy honour!
PM @narendramodi awarded the Seoul Peace Prize 2018 in recognition of his dedication to improving? https://t.co/j13p8EmtAu",1
"RT @MEAIndia: Have you seen a more endearing rendition of Vaishnav Jan To bhajan?

Children's choir of Indian Cultural Centre  in Busan sin?",1
RT @MFA_KZ: ???? Today we mark the 27th anniversary of diplomatic relations between the Republic of Kazakhstan and the Republic of India. h?,1
"A poetic remembrance
Nobel laureate poet Rabindranath Tagore penned a gem on the glorious heritage of Korea, titled? https://t.co/Byc5tbFmm2",1
"RT @Indian_Embassy: Other key highlights of UNSC statement on #Pulwama #TimetoAct 
@MEAIndia @IndAmbFrance #PulwamaTerrorAttack @IndianDipl?",1
"RT @MEAIndia: Ceremonial welcome.

PM @narendramodi was accorded an official reception at the @TheBlueHouseENG, the executive office &amp; offi?",1
"A snapshot 
The buoyant bilateral relations between #IndiaRepublicOfKorea are further spurred by a significant conv? https://t.co/JAjG6U64eh",1
"Bringing nations closer!
While there has been enhanced people-to-people relations &amp; travel between #IndiaROK, the I? https://t.co/kuZFm3JE1R",1
"RT @IndianEmbassyUS: Meeting New India ??????visiting Congressional Staff Delegation interacted with students, innovators and budding entre?",1
RT @IndiainSL: #India assists #SriLanka in IT park establishment in Jaffna- an attempt to accelerate white-collar employment and economic g?,1
"Synergizing cooperation for growth
Envisaged as the first reference point for Korean Investors in India, the vision? https://t.co/pIfcrizfrP",1
"The Korean connection!
Here are some leading Korean manufacturers in India, which are thriving and making significa? https://t.co/FjzxoputGx",1
RT @MEAIndia: PM @narendramodi addressing a full house at #IndiaKorea Business Symposium in Seoul : I wish to see more &amp; more Korean busine?,1
"Progress on agenda!
While major Korean conglomerates such as @Samsung, @Hyundai_Global, @LGUS have made significant? https://t.co/6GrqGQdgJX",1
"Focus on core areas
#IndiaROK launched an initiative ?Korea Plus?, as proposed by PM @narendramodi in June 2016 to? https://t.co/nEVobuMDtI",1
"The day begins early!
PM @narendramodi arrives in Seoul. PM will have various bilateral engagements and will be con? https://t.co/Suh7qG68Il",1
RT @MEAIndia: And another important take away from the visit of #SaudiCrownPrince which would help more Indian pilgrims to perform the Haj?,1
RT @MEAIndia: Big announcement - Saudi Arabia to invest $100 bn in India -  a huge vote of confidence in the Indian economy. PM @narendramo?,1
"RT @MEAIndia: Another big deliverable! 

At the request of the PM @narendramodi, His Royal Highness the Crown Prince of Saudi Arabia has or?",1
"Act of solidarity
In a rare move, South African Parliament unanimously passes a motion condemning the Pulwama attac? https://t.co/qbaSWveu2p",1
"Live Now!
Watch the Media Briefing by Secretary (ER) on visit of HRH Crown Prince of Saudi Arabia to India, on? https://t.co/CWKtL3sgye",1
"Home away from home.
Being the largest expatriate community, Indian diaspora has contributed greatly to the develop? https://t.co/redPWkM3Nc",1
"RT @IndiainSwiss: RELEASE OF AYURVEDA BULLETIN IN GENEVA: Amb Sibi George and Swami Amarananda, Director of Centre V?dantique of Geneva rel?",1
RT @amb_tashkent: A delegation of Uzbekistan takes part in International Conference on Liver Transplantation in India - https://t.co/OCj5GM?,1
RT @IndiainSL: Awarding Mahatma Gandhi Scholarship to 150 bright students of Sri Lanka on the special occasion of 150 birth anniversary cel?,1
"Building upon solid commercial foundation.
Saudi Arabia is India's 4th largest trading partner, an important suppli? https://t.co/TyIh9y8en6",1
"RT @MEAIndia: Adding new dimensions to historical ties
5 documents were exchanged in the presence of PM @narendramodi &amp; HRH Prince Mohammed?",1
"Collaborating for prosperity
Besides being robust trading partners, #IndiaSaudiArabia cooperate across a broad gamu? https://t.co/OQmCBQ0oIx",1
"LIVE NOW!
Watch the Exchange of Agreements between India &amp; Saudi Arabia and Press Statements by PM @narendramodi  &amp;? https://t.co/OCm5DZFYhS",1
"A special gesture
During his visit to Saudi Arabia in 2016, Prime Minister @narendramodi was conferred the Kingdom'? https://t.co/1w5ecoku2K",1
"Ever-deepening bond of friendship.
#IndiaSaudiArabia share mutual interests and exchanges across commercial and soc? https://t.co/1sqpRWNvXP",1
"RT @rashtrapatibhvn: Watch LIVE: Ceremonial Reception of Mohammed Bin Salman, Crown Prince of Saudi Arabia, at Rashtrapati Bhavan https://t?",1
"Some pictures from the ceremonial welcome accorded to HRH Prince Mohammed bin Salman bin Abdulaziz Al-Saud, Crown P? https://t.co/Jh0G6ieAOa",1
"RT @IndianEmbassyUS: ???? TECH Cooperation at its BEST! US Congressional Staff delegation visited Tata-Boeing, TCS, Genome Valley projects?",1
"Breaking protocol for a cherished friend!
PM @narendramodi personally welcomes Crown Prince of Saudi Arabia HRH Pri? https://t.co/XZAfwrXwu3",1
"The world united in its outpouring of sympathy.
President of South Africa @CyrilRamaphosa expresses solidarity with? https://t.co/AstzuNtdlB",1
"Vibrant threads of culture
Casa de la India and @ICCR_Delhi serve as platforms for active cultural exchanges b/w? https://t.co/kcZZokx04g",1
"Commercial engagement
With bilateral trade on upward curve, Spain is India?s significant trading and investment par? https://t.co/rZQzFzr1vn",1
"RT @HCICanberra: Glimpses of Indian states showcased in ""Multi Cultural Festival-2019"" supported by High Commission of India @HCICanberra h?",1
"RT @cgimandalay: ?@Nandansingh298?   Consul General meeting with the Faculty Members of Industrial Training Centre, Mandalay about extendin?",1
RT @IndianEmbTokyo: EoI and CGI Osaka oraganized a business and investment outreach event in #Okayama prefecture with the support of #JETRO?,1
"RT @IndiaInLebanon: Mr Ziad Hayek, Secretary General of the High Council for Privatisation &amp; PPP of #Lebanon visited @Ambsanjivarora They d?",1
"RT @Indemb_Muscat: Shri Pankaj Saran, Deputy National Security Advisor of India meets Minister Responsible for Foreign Affairs of Oman on s?",1
"Institutionalized mechanisms for cooperation.
Regular engagements complimented by #IndiaSpain Joint Economic Commis? https://t.co/KOoAXZrsSk",1
"Commitment to strengthen cooperation on vital issues
In a Joint Statement during the visit of PM @narendramodi,? https://t.co/7NvyC2THib",1
"RT @MEAIndia: Honour for India!

On behalf of people of India, EAM @SushmaSwaraj accepts prestigious Grand Cross of Order of Civil Merit co?",1
"Breaking the jinx!
A first after a long span of 28 years, PM @narendramodi's visit to Spain reflected on India's wi? https://t.co/0ObLXLJgra",1
"RT @hci_pretoria: An Injury to One is an Injury To All. 

The CAPE TIMES sets the matter in perspective. Read!

#PulwamaAttack 

@SushmaSwa?",1
"Hola Espa?a!
EAM @SushmaSwaraj arrives in Madrid on the last leg of her journey.
#IndiaSpain relationship is charac? https://t.co/RBG3h3iuSJ",1
"RT @ihcdhaka: 7250 kms- 22 days- 3 countries-10 cars 

Motor rally to mark 150th birth anniversary of #MahatmaGandhi

#BapuAt150

@SushmaSw?",1
"Driven by love for India!
The renowned Indologist Dr. Fernando Tola was bestowed with the Presidential Award of Cer? https://t.co/6JYIzyqnrv",1
"Standing together.
Celebrating long decades of diplomatic relations, the relations between #IndiaArgentina have bee? https://t.co/6inunfDCj3",1
RT @IndianEmbassyUS: Engagement of Democracies ???? Memorable visit to Parliament on Day-2 of US Congressional Staffers Delegation @IndianD?,1
"Portfolio of investment
Several Indian Companies have established operations in Argentina with investment of approx? https://t.co/83ekyHXejF",1
RT @MEAIndia: Joint Statement during State Visit of President of Argentina to India can be seen at https://t.co/yD4KgD9ebk https://t.co/2qf?,1
"Diplomat extraordinaire!
Dr. Jawad Kerdoudi, Honorary Consul General of India in Casablanca and Marrakech and Presi? https://t.co/lQjPcVcRpJ",1
"Culture as the bedrock of relationship.
There is an abiding interest in Morocco for Indian art and culture. 
Since? https://t.co/ndOUbkeaQ5",1
"RT @IndianEmbRiyadh: Team from @IndianEmbRiyadh rendering Consular Services for our citizens in Dammam, during local weekend today (15.2.20?",1
RT @IndiainIreland: Heartiest congratulations to graduating students of school of medicine University College Dublin (13.Feb). Included som?,1
"RT @IndiainThailand: #EmbassyatYourDoorstep: 18-day old new-born receives service at our consular camp in Pattaya.
@SushmaSwaraj
@MEAIndia?",1
"RT @CGIFrankfurt: Consul General visited #TUKaiserslautern &amp; met with the President,Prof. Dr. Helmut Schmidt. Dr.Stefan L?hrke,VP for Studi?",1
"RT @IndembAbuDhabi: Ambassador @navdeepsuri addressed the gathering condemning the dastardly Pulwama terror attack, as the Indian Community?",1
"Dynamism in partnership
#IndiaArgentina are collaborating across various sectors such as medicine, tourism, Science? https://t.co/3mITgUicl3",1
"Augmenting prosperity
Empowered by the broadened gamut of multi-sectoral cooperation, the strong commercial coopera? https://t.co/luhwoqGXH5",1
"From the pages of history!
The writings of the famous traveler and writer from Tangier, Ibn Batuta are an important? https://t.co/ruKAXsMP2s",1
"Forging friendship
Former PM Shri Atal Bihari Vajpayee's visit to Morocco paved the way for developing closer and i? https://t.co/nj6nqxKb7U",1
"LIVE NOW!
Watch the Exchange of Agreements &amp; Press Statements by PM @narendramodi &amp; Argentinian President? https://t.co/spdnEQh8kD",1
"Prism of friendship 
The broad canvas of relationship between #IndiaArgentina encompasses political, economic, cult? https://t.co/SJ6Clde7bU",1
"Special honours for a special friend!
President Mauricio Macri accorded ceremonial welcome at @rashtrapatibhvn duri? https://t.co/CjIiJ3NMx2",1
RT @navdeepsuri: This @khaleejtimes report and pictures really capture the spirit of last night's Indian community gatherings at our embass?,1
"RT @IndiainMyanmar: ?? India Myanmar ?? 
|| Friendship Project || 
?Road: A 6-mile &amp; 6-furlong long 
Yan Nwe-Moon Kai Lin-Bann Kalar-Kawka?",1
"EAM @SushmaSwaraj arrives in Rabat to a warm welcome on the second leg of her journey.
#IndiaMorocco have enjoyed c? https://t.co/bsuXaVKPC2",1
RT @IndianEmbassyUS: Strong &amp; widespread expression of??solidarity with ??in the fight against terrorism &amp; condemnation of heinous terroris?,1
RT @IndianEmbassyUS: US Congressional Staff Delegation begins its week long multi city tour to India with a visit to the Taj Mahal. #IndiaU?,1
"Broad profile of cooperation
Both #IndiaBulgaria are collaborating for tapping the potential that exist in the mutu? https://t.co/uPVXp8SvBK",1
"A Nobel connect
The visit of the great polymath Rabindranath Tagore to Bulgaria in 1926 added yet another chapter t? https://t.co/qZKcQPYYoC",1
"Deep imprint of Mahatma!
In order to mark the celebrations of 150th birth anniversary of Gandhiji, his statue was u? https://t.co/n4evh3PqBs",1
"A friendship fortified by warmth.
Regular high level visits, people-to-people contacts and cultural links have led? https://t.co/mn97UwjYhm",1
"Bulgarian beauty for Indian cinema
The picturesque cities of Varma and Burgas have become an attractive destination? https://t.co/iwHCFPcRW8",1
"RT @MEAIndia: Straight to work!

Foreign Minister of #Bulgaria @EZaharievaMFA welcomed EAM @SushmaSwaraj ahead of the delegation level talk?",1
"EAM @SushmaSwaraj arrives in Sofia, 1st ever visit of an Indian External Affairs Minister to Bulgaria
During her vi? https://t.co/htLhrTVxum",1
RT @IndiainKenya: President of the Federal Republic of Somalia H.E Mohamed Abdullahi Mohamed ?Farmajo? warmly received Ambassador Rahul Chh?,1
"RT @IndiainMyanmar: ?? India Myanmar ?? 
|| Meeting the Chief Minister || 
@AmbSaurabhKumar called on H.E. U Phyo Min Thein, Chief Minister?",1
"RT @ihcdhaka: Acting High Commissioner, Dr Adarsh Swaika called on Food Minister, Sadhan Majumder, State Minister for LGRD&amp;C, Swapan Bhatta?",1
"RT @IndEmbDoha: Scintillating fusion music by Indian musicians led by Mr. Naveen Kumar,  in partnership with the talented members of the Qa?",1
RT @EoIMaldives: India-Maldives Friendship Cricket Series 2019 (Between Air India Team and Maldives) (3/3) @MEAIndia @YUVSTRONG12 https://t?,1
RT @MVEP_hr: Terrible terror attack in #Kashmir #Pulwama. @MVEP_hr condemns this &amp; all acts of violence and terrorism. We express deepest c?,1
RT @IndiainTanzania: Tanzania's Ministry of Energy &amp; Tanzania Petroleum Development Corporation participated in Petrotech conference-cum-ex?,1
RT @IndiaInGuate: Ambassador of India @mubarakbs visited the Office of @prensa_libre in Guatemala City and held fruitful conversations with?,1
"RT @IndiainUkraine: On February 12, 2019, Mr Altai Efendiev, the Secretary General of the Organization for Democracy and Economic Developme?",1
"RT @IndiaInNepal: As part of  India-Nepal New Partnership in Agriculture, the 2nd group of 20 Nepali officials (9 experts and 11 farmers) a?",1
"RT @MEAIndia: India condemns in the strongest possible terms the cowardly terrorist attack on our brave security forces in #Pulwama, Jammu?",1
"A Perfect Blend!
The film highlights some unique aspects of tea from Darjeeling and Assam, whcih are savoured acros? https://t.co/5MfxxMkJsG",1
RT @IndiaInNepal: The second group of 20 officials of the Ministry of Finance of Nepal have joined their training course on ?Global Perspec?,1
"RT @IndiainSingapor: Warm welcome to Indian Coast Guard ship ICGS #Shaunak, an Offshore Patrol Vessel, in Singapore as part of deployment i?",1
RT @indembcairo: Promotional campaign of flagship programmes of Govt. of India launched in Cairo. @meaindia #MakeInIndia #DigitalIndia #Ski?,1
"@MEAIndia Press Release : 
Visit of External Affairs Minister @SushmaSwaraj to Bulgaria, Morocco and Spain
https://t.co/Ysj4sOzqTX",1
"@MEAIndia Press Release:
State visit of President of Argentina Mr. Mauricio Macri to India from 17-19 February, 201? https://t.co/QK4Zizvc3R",1
"Chronicles of tea.
Established in 2005, the Tata Tea Museum is a tribute to the pioneers who transformed Munnar int? https://t.co/GAy5aGXJ10",1
"@MEAIndia Press Release : 
Visit of Prime Minister @narendramodi to the Republic of Korea on 21-22 February, 2019? https://t.co/2VMS6vrydP",1
"The cup that heals!
Fortified with herbs and spices such as ginger, pepper, cloves and tulsi leaves, #Ayurveda has? https://t.co/jZ4RNofRIS",1
"LIVE NOW!
Watch the weekly Media Briefing by the Official Spokesperson @MEAIndia followed by Media Briefing by Secr? https://t.co/5MoPZk2Diz",1
"Attaining an iconic status!
Grown in hilly regions, Indian tea is world famous for its distinct aroma and flavour
F? https://t.co/hY5KtPej6X",1
RT @IndiainROK: Visit of Prime Minister of India to the Republic of Korea as a part of new momentum in high level exchanges between India a?,1
"The beverage for all seasons and occasions!
Some stats about how India takes its #tea seriously:
- Indians are the? https://t.co/6ciznbfTUK",1
"The cutting cup brewed in history.
Records indicate the prevalence of tea drinking in India since 750 BC, as a heal? https://t.co/YKkqkjgIyl",1
"Isn't a winter morning a perfect occasion for a hot cuppa?
Some interesting snippets about #tea - the most iconic a? https://t.co/sEPOXDbxgA",1
"RT @IndiainSwiss: Vaishnav Jan To, favourite Bhajan of Mahatma Gandhi recorded in the snow covered Alps mountains of Liechtenstein. https:/?",1
"RT @IndiainMyanmar: ?? #IndiaMyanmar ?? 
Video: Snippets from January 2019
#ThrowbackThursday https://t.co/UODtf6tWcV",1
"'dil se dil tak'
Have you heard it yet?
Launched on #WorldRadioDay on 13 Feb'18, India's 1st online radio station,? https://t.co/2Ylc3sNBJG",1
"?Bahujan Hitaya: Bahujan Sukhaya?
@AkashvaniAIR strives to fulfill its motto by providing information, education an? https://t.co/YweO1SZHnW",1
RT @IndiainThailand: ???? ?? ?????- Embassy's out reach to Prince of Songkla ( title of Thai King Mahidol) University  in HATYAI located 10?,1
"RT @indembastana: Ambassador of India met with the Minister of Culture and Sports of the Republic of Kazakhstan, H.E. Mr. Arystanbek Mukham?",1
RT @cgidubai: Consulate provided assistance to Mr. Aashish Gupta &amp; Ms. Akanksha Pandey who were cheated by fraud agents promising employmen?,1
"A phenomenal story!
Having achieved many milestones, @AkashvaniAIR has today become one of the largest media organi? https://t.co/q3nn2D1qcJ",1
".@AkashvaniAIR - In the service of nation
On #WorldRadioDay, we take it as an opportunity to apprise our young gene? https://t.co/UeYEHV0C4q",1
"RT @cgimelbourne: High Commissioner inaugurating the first #AYUSH Information Cell in Melbourne.

@moayush @HCICanberra @cgisydney @CGIPert?",1
"'Dialogue, Tolerance and Peace'
Today we celebrate 8th edition of #WorldRadioDay, as a mark of how radio shapes our? https://t.co/aT6DreowC9",1
"Prodigious personality
Proficient in multiple languages, #SarojiniNaidu began writing at age of 12.? https://t.co/8WZlJqiIQJ",1
"Dedicated to the cause of freedom.
#SarojiniNaidu was a distinguished leader of the struggle for Indian Independenc? https://t.co/tNOcmItRI0",1
"Remembering 'Nightingale of India'
Paying our tribute to #SarojiniNaidu on her birth anniversary. 
A renowned freed? https://t.co/jQ8A1BNgNq",1
"RT @india_nigeria: ""India Corner"" created at the National Library of Nigeria, with the donation of 54 India related books to the library by?",1
"Biggest cultural fiesta in the world
Thailand is the Partner Nation of the 33rd Surajkund International Crafts Mela? https://t.co/zJgYwPWDMa",1
"Reaping waterways for prosperity @shipmin_india 
Connecting global trade, the world's largest container shipping co? https://t.co/XvNvFGNM8v",1
"A special honour
Being the Theme State of the ongoing 33rd Surajkund Mela, #Maharashtra will get an opportunity to? https://t.co/FhU0M9Vdok",1
"Celebrating traditions!
Organized by Surajkund Mela Authority &amp; @HaryanaTourism, in collaboration with @tourismgoi,? https://t.co/n3fgODlE7u",1
"A cultural extravaganza!
The largest crafts fair in the world, #SurajkundMela is held at #Faridabad in #Haryana.
It? https://t.co/pgvAcoK6ek",1
"Harnessing blue economy.
#IndiaNorway launch initiative to combat Marine Pollution; thus taking forward the India-N? https://t.co/hYDwBH6FIm",1
RT @hci_seychelles: Helping our friends fight crime! Various state of the art Criminology and Toxicology equipments worth SCR 3.6 Million (?,1
"RT @MEAIndia: A significant step towards ensuring safety of women married abroad!

EAM @SushmaSwaraj introduced pathbreaking Bill on Regist?",1
RT @FSI_MEA: #OTD An MoU between FSI and Diplomatic Institute in the Sultanate of Oman was on cooperation in areas of diplomatic studies an?,1
"A landmark historic decision!
Abu Dhabi includes Hindi as 3rd official court language; as a recognition of the thri? https://t.co/t19QSuWRG3",1
"RT @CgiHoc: Foundation ceremony for 50 houses at Enselwatte Estate(Selvakanda Divn) in Deniyaya,Matara Dist. was held on 10 Feb in the pres?",1
"RT @India_in_Malawi: CDA met &amp; briefed officials from Malawi Roads Authority; Ms. Ntchindi, Mr. Dominic, Mr. Gondwe &amp; Mr. Derrick. They pro?",1
"RT @HCI_PortLouis: Partnership to facilitate Maritime Navigation and Ocean Economy 

Presentation of hydrographic charts prepared by INS Sa?",1
"RT @FSI_MEA: The participants of the 2nd Special Course for Syrian Diplomats were briefed on Press Relations, Digital &amp; Public Diplomacy by?",1
.@MEAIndia and @IndiaEximBank invite  interested companies for Business Outreach Programme on India?s Lines of Cred? https://t.co/ARw9Eiqtgb,1
"RT @MEAIndia: Saving precious lives 

On 4 February, Indian Coast Guard, at the request of Maldives National Defence Force, undertook an ur?",1
RT @IndiaInBahrain: #RepublicDay2019 A short video of the event held in Embassy. @MEAIndia @IndianDiplomacy https://t.co/LeRBGqw8RF,1
"Collaborating for sustainable energy #IndiaGermany
The 3rd Indo-German Working Group for cooperation on water &amp; was? https://t.co/I9GpYTdtpW",1
RT @cgisydney: High Commissioner Dr. Gondane at UNSW's annual memorial cermony to commemorate Mahatma Gandhi's assassination. https://t.co/?,1
"Another feather in cap!
Built by @isro, #GSAT31, India's 40th communication satellite launched from  @Arianespace i? https://t.co/x1FkXjMZR5",1
RT @IndiainSingapor: Continuing engagements between India and Singapore! Delegation from Singapore participated in the 2nd ASEAN-India Sing?,1
RT @IndiainNewYork: #TeamIndiainUS comprising of Embassy &amp; 5 Consulates are deployed across the country to help the students affected by #f?,1
RT @IndianEmbassyUS: Will have access to almost all students soon: Indian Ambassador to US on... https://t.co/b4mwehDLWx via @YouTube @MEAI?,1
RT @suchitra_durai: Attended a samagam organised by followers of #SantSatnamSinghjiPiplisahibwale to commemorate the #550th birth anniversa?,1
"RT @IndiainMyanmar: ?? India Myanmar ?? 
Nine delegates from Myanmar are participating at the 
2nd ASEAN India Youth Summit in Guwahati|
Th?",1
"RT @MEAIndia: For queries and assistance related to the detention of Indian students in the US, please contact our special 24/7 helpline. h?",1
"Pride of the nation!

Check out how our Posts and Missions kept the spirit of nationalism alive by celebrating? https://t.co/HAtMdQnuxZ",1
RT @IndiainKenya: High Commissioner Mr. Rahul Chhabra reached out to Indian diaspora and Kenyans through an interview at Sound Asia FM and?,1
"Live Now!
Watch the Weekly Media Briefing by Official Spokesperson, live on @MEAIndia s @YouTube channel
Click: https://t.co/bRZh5ksuOk",1
RT @IndianEmbTokyo: EoI represented #India at 1st meeting of #G20 #Digital Economy Task Force under Japan?s presidency in Tokyo from 30-31?,1
"RT @indembpyongyang: Ambassador hosted a reception on Jan 26 to celebrate 70th Republic Day  of India.H.E Kim Sung Du,Chairman of Education?",1
"RT @IndiainMyanmar: ?? 
Ambassadors? Wall at 
Embassy of India, Yangon https://t.co/uIYlPR0eAA",1
"RT @IndEmbMoscow: #RepublicDay2019 Celebrations at Embassy of India, Moscow. 
@IndianDiplomacy @MEAIndia @WIONews @sidhant @Geeta_Mohan @DD?",1
RT @IndiainAngola: India's 70th Republic Day was celebrated at Indian Embassy Chancery premises on morning of 26/1/2019. Ambassador of Indi?,1
"RT @cgmunich: #RepublicDay2019 celebrations in #Munich Consul General hosted Reception for State authorities, diplomatic corps, business le?",1
"RT @IndEmbMoscow: Live telecast of #ParikshaPeCharcha2 was organised at  Embassy of India School, #Moscow. Zenith from Embassy of India Sch?",1
RT @IndiainSingapor: #ParikshaParCharcha2 More than 2500 students and parents @Global_Schools campuses in Singapore watched the live stream?,1
RT @IndiainThailand: Students of #ThaiSikhInternationalSchool in Bangkok watching the live streaming of Pariksha pe charcha - discussion on?,1
RT @IndiainUganda: #ParikshaPeCharcha More than 200 students of DPS Kampala watched the live streaming of Hon?ble PM?s interaction with stu?,1
"RT @CGIPerth: ""How's the Josh""

Some more pictures showing josh and enthusiasm of Indian community celebration the 70th #RepublicDayIndia a?",1
"RT @IndEmbMoscow: Live telecast of #ParikshaPeCharcha2 was organised at  Embassy of India School, #Moscow on January 29, 2019 and was atten?",1
"RT @IndiainSL: Many students, accompanied by teachers and parents from schools of Colombo, Homagama, Nugegoda, Senegam in Sri Lanka enthusi?",1
RT @IndiaInNepal: PM's interaction with young minds. https://t.co/hJ7WQAXQKi,1
RT @hcikl: High Commission of India in Kuala Lumpur organising live telecast of Hon'ble PM's interaction with school students Pariksha pe C?,1
"RT @cgidubai: Students of Al Ameer school, Ajman, UAE keenly watching the live telecast of PM Modi interacting with the students , teachers?",1
"RT @IndiaInBahrain: #ParikshaPeCharcha2 @Bahrain 
#ParikshaPeCharcha Live telecast @Bahrain
School Children &amp; Teachers of Indian Schools in?",1
RT @IndiainKenya: Hon'ble PM @narendramodi 's interaction with students is being watched by students at Oshwal Academy in Nairobi. High Com?,1
"RT @IndiainThailand: Live streaming of Pariksha pe charcha in schools in Thailand - Thai Sikh International School, Modern International Sc?",1
"RT @EOIBeijing: Glimpses of #70thRepublicDay celebrations at Embassy of India, Beijing. 

#70???_???????_???? 

@IndianDiplomacy @indiandip?",1
"RT @EOIBeijing: India@70

To commemorate the #70thRepublicDay2019 , a reception was hosted by the Embassy in Beijing today. Amb @VikramMisr?",1
RT @IndianEmbKabul: Deputy Minister for Commerce Mr.Ajmal Abdulrahimzai was awarded the @ICCR_Delhi alumni award at New Delhi by EAM @Sushm?,1
RT @IndiainSL: India's Commitment to SL Connectivity and Comfort-President of Sri Lanka @MaithripalaS flagged off brand new train from Colo?,1
RT @IndiainSL: India's people oriented projects continue - 2 new school buildings constructed with Indian grant assistance handed over to p?,1
"RT @kumbhMelaPolUP: Meet Spella Francic who lost her way in #Kumbh &amp; missed her bus
But she dosen?t regret it as she met #KumbhPoliceMitra?",1
"RT @IndiaInErbil: The 70th Republic Day of India was celebrated in Erbil on Jan 26, 2019.  Consul General Chandramouli Kern unfurled the na?",1
RT @cgivancouver: Thank you Minister ?@jinnysims? for your gracious presence and for bringing greetings on behalf of the Premier Hon?ble ?@?,1
"RT @Indiainbhutan: Celebrations of 70th Republic Day of India in Bhutan.

https://t.co/U2GXa0qT1Q

@MEAIndia https://t.co/l8UxqGlv5S",1
RT @VishvasSapkal: @HCI_Suva had a great honour of hoisting tricolor &amp; conveying message of Hon?ble Rashtraptiji @rashtrapatibhvn on #Repub?,1
"RT @IndianEmbassyTR: Embassy of India,Ankara Celebrates 70th Republic Day #RepublicDay2019 
@IndianAmbAnkara @MEAIndia @SushmaSwaraj @PMOIn?",1
"RT @majorgauravarya: So proud of ?@dhinakaran1464? Sir. One Tweet demolishes the despicable article. Once a soldier wears the uniform, he l?",1
RT @jammusector: @jammusector We?ll remember your sacrifice forever. Floral tributes paid to Pulwama martyrs at CRPF Group Centre Hiranagar?,1
"RT @republic: #ShameOnAntiNationals | CRPF blasts The Caravan's ""pathetic and meaningless"" caste-census of Pulwama martyrs, says ""we identi?",1
"RT @dhinakaran1464: We in CRPF identify ourself as Indians. Not more, not less. This pathetic divisiveness of caste, color, and religion do?",1
We salute our martyrs who made the supreme sacrifice on this day. Your brave deeds continue to inspire generations.? https://t.co/jVtAjcHK7m,1
"RT @HMOIndia: The decision will immediately benefit approximately 780,000 personnel of the CAPFs in the ranks of Constable, Head Constable?",1
